30310,55
30311,56
30312,75
30313,141
30314,50
30315,44
30316,64
30317,86
30318,37
30319,102
30320,76
30321,88
30322,67
30323,79
30324,71
30325,66
30326,55
30327,72
30328,90
30329,52
30330,73
30331,65
30332,52
30333,97
30334,68
30335,58
30336,77
30337,79
30338,62
30339,53
30340,74
30341,50
30342,66
30343,47
30344,77
30345,63
30346,64
30347,96
30348,46
30349,61
30350,73
30351,89
30352,60
30353,104
30354,65
30355,52
30356,78
30357,56
30358,57
30359,47
30360,63
30361,89
30362,50
30363,65
30364,83
30365,75
30366,61
30367,43
30368,71
30369,77
30370,56
30371,89
30372,45
30373,100
30374,78
30375,63
30376,98
30377,62
30378,68
30379,64
30380,55
30381,40
30382,65
30383,82
30384,59
30385,36
30386,62
30387,68
30388,62
30389,61
30390,63
30391,44
30392,72
30393,72
30394,113
30395,47
30396,41
30397,86
30398,57
30399,72
30400,85
30401,87
30402,74
30403,89
30404,120
30405,38
30406,113
30407,49
30408,42
30409,62
30410,60
30411,107
30412,67
30413,46
30414,103
30415,68
30416,74
30417,69
30418,48
30419,94
30420,112
30421,67
30422,58
30423,80
30424,73
30425,64
30426,68
30427,36
30428,85
30429,47
30430,66
30431,70
30432,42
30433,53
30434,78
30435,72
30436,64
30437,89
30438,44
30439,98
30440,50
30441,95
30442,54
30443,71
30444,47
30445,79
30446,71
30447,54
30448,64
30449,42
30450,60
30451,61
30452,59
30453,82
30454,70
30455,51
30456,66
30457,34
30458,82
30459,87
30460,56
30461,105
30462,100
30463,74
30464,55
30465,83
30466,88
30467,54
30468,69
30469,133
30470,47
30471,46
30472,82
30473,43
30474,37
30475,69
30476,70
30477,110
30478,35
30479,82
30480,71
30481,59
30482,79
30483,95
30484,51
30485,78
30486,46
30487,56
30488,60
30489,110
30490,41
30491,44
30492,63
30493,55
30494,62
30495,77
30496,81
30497,39
30498,65
30499,58
30500,76
30501,97
30502,101
30503,47
30504,93
30505,57
30506,38
30507,79
30508,57
30509,63
30510,125
30511,93
30512,81
30513,77
30514,64
30515,69
30516,78
30517,69
30518,97
30519,90
30520,43
30521,62
30522,74
30523,66
30524,72
30525,69
30526,72
30527,82
30528,75
30529,96
30530,48
30531,54
30532,63
30533,69
30534,81
30535,60
30536,81
30537,56
30538,82
30539,61
30540,84
30541,61
30542,68
30543,102
30544,103
30545,62
30546,54
30547,52
30548,90
30549,39
30550,73
30551,96
30552,72
30553,100
30554,86
30555,66
30556,71
30557,65
30558,115
30559,37
30560,78
30561,83
30562,71
30563,67
30564,97
30565,83
30566,61
30567,96
30568,55
30569,35
30570,96
30571,58
30572,48
30573,68
30574,54
30575,104
30576,115
30577,80
30578,37
30579,62
30580,61
30581,83
30582,72
30583,71
30584,54
30585,61
30586,108
30587,83
30588,48
30589,78
30590,81
30591,49
30592,89
30593,47
30594,66
30595,74
30596,60
30597,56
30598,53
30599,89
30600,79
30601,117
30602,57
30603,73
30604,66
30605,71
30606,78
30607,90
30608,45
30609,69
30610,40
30611,48
30612,63
30613,64
30614,100
30615,52
30616,53
30617,70
30618,51
30619,106
30620,79
30621,71
30622,60
30623,54
30624,94
30625,97
30626,78
30627,80
30628,95
30629,52
30630,49
30631,68
30632,61
30633,66
30634,80
30635,40
30636,34
30637,79
30638,61
30639,69
30640,37
30641,59
30642,84
30643,46
30644,65
30645,43
30646,94
30647,61
30648,66
30649,43
30650,71
30651,93
30652,96
30653,92
30654,81
30655,87
30656,48
30657,50
30658,92
30659,53
30660,56
30661,72
30662,53
30663,68
30664,71
30665,39
30666,54
30667,79
30668,52
30669,105
30670,64
30671,87
30672,69
30673,58
30674,83
30675,52
30676,53
30677,67
30678,74
30679,57
30680,68
30681,53
30682,53
30683,102
30684,51
30685,58
30686,58
30687,66
30688,91
30689,107
30690,83
30691,106
30692,106
30693,45
30694,82
30695,37
30696,87
30697,37
30698,65
30699,41
30700,69
30701,83
30702,67
30703,71
30704,35
30705,115
30706,49
30707,62
30708,57
30709,71
30710,88
30711,57
30712,47
30713,39
30714,55
30715,66
30716,60
30717,56
30718,64
30719,75
30720,69
30721,58
30722,58
30723,116
30724,59
30725,122
30726,68
30727,84
30728,77
30729,36
30730,117
30731,52
30732,63
30733,97
30734,84
30735,74
30736,76
30737,92
30738,101
30739,68
30740,70
30741,84
30742,55
30743,95
30744,93
30745,71
30746,105
30747,47
30748,60
30749,63
30750,81
30751,79
30752,68
30753,60
30754,102
30755,68
30756,66
30757,96
30758,64
30759,61
30760,86
30761,74
30762,71
30763,58
30764,89
30765,53
30766,57
30767,74
30768,40
30769,37
30770,46
30771,74
30772,50
30773,86
30774,55
30775,64
30776,61
30777,63
30778,72
30779,67
30780,69
30781,118
30782,93
30783,88
30784,54
30785,66
30786,93
30787,65
30788,84
30789,83
30790,47
30791,89
30792,60
30793,76
30794,62
30795,38
30796,65
30797,91
30798,80
30799,37
30800,85
30801,67
30802,69
30803,59
30804,53
30805,57
30806,59
30807,89
30808,76
30809,59
30810,64
30811,65
30812,67
30813,62
30814,93
30815,100
30816,102
30817,37
30818,85
30819,60
30820,49
30821,79
30822,82
30823,81
30824,58
30825,67
30826,71
30827,47
30828,73
30829,69
30830,75
30831,38
30832,53
30833,43
30834,54
30835,59
30836,85
30837,54
30838,38
30839,68
30840,80
30841,64
30842,89
30843,79
30844,54
30845,82
30846,84
30847,79
30848,84
30849,53
30850,72
30851,80
30852,94
30853,110
30854,41
30855,109
30856,61
30857,73
30858,73
30859,63
30860,49
30861,65
30862,38
30863,106
30864,60
30865,50
30866,40
30867,87
30868,45
30869,96
30870,83
30871,59
30872,93
30873,66
30874,78
30875,65
30876,43
30877,65
30878,62
30879,41
30880,71
30881,54
30882,35
30883,56
30884,67
30885,44
30886,69
30887,49
30888,73
30889,77
30890,41
30891,73
30892,92
30893,50
30894,112
30895,51
30896,57
30897,65
30898,43
30899,104
30900,72
30901,76
30902,87
30903,72
30904,86
30905,64
30906,71
30907,58
30908,109
30909,85
30910,32
30911,63
30912,51
30913,85
30914,114
30915,50
30916,45
30917,69
30918,58
30919,72
30920,47
30921,85
30922,58
30923,59
30924,71
30925,67
30926,62
30927,74
30928,36
30929,48
30930,57
30931,69
30932,76
30933,40
30934,50
30935,59
30936,71
30937,51
30938,80
30939,39
30940,73
30941,56
30942,49
30943,64
30944,82
30945,78
30946,45
30947,73
30948,56
30949,60
30950,53
30951,68
30952,41
30953,66
30954,62
30955,65
30956,72
30957,60
30958,37
30959,81
30960,100
30961,54
30962,68
30963,48
30964,64
30965,69
30966,116
30967,48
30968,98
30969,81
30970,105
30971,95
30972,95
30973,102
30974,82
30975,42
30976,78
30977,58
30978,75
30979,36
30980,63
30981,70
30982,56
30983,69
30984,32
30985,87
30986,101
30987,72
30988,85
30989,54
30990,76
30991,61
30992,62
30993,103
30994,87
30995,73
30996,73
30997,52
30998,78
30999,56
31000,83
31001,64
31002,83
31003,42
31004,45
31005,34
31006,44
31007,59
31008,47
31009,54
31010,49
31011,43
31012,74
31013,88
31014,55
31015,79
31016,82
31017,58
31018,66
31019,73
31020,50
31021,39
31022,35
31023,87
31024,62
31025,86
31026,82
31027,58
31028,64
31029,59
31030,33
31031,43
31032,62
31033,62
31034,40
31035,41
31036,52
31037,83
31038,48
31039,102
31040,133
31041,66
31042,64
31043,57
31044,91
31045,48
31046,63
31047,55
31048,61
31049,77
31050,42
31051,69
31052,115
31053,64
31054,51
31055,62
31056,104
31057,64
31058,45
31059,42
31060,73
31061,45
31062,57
31063,87
31064,77
31065,55
31066,88
31067,76
31068,67
31069,78
31070,66
31071,52
31072,45
31073,55
31074,50
31075,62
31076,76
31077,67
31078,74
31079,119
31080,87
31081,32
31082,59
31083,62
31084,75
31085,63
31086,58
31087,75
31088,56
31089,42
31090,82
31091,56
31092,61
31093,90
31094,124
31095,75
31096,63
31097,66
31098,95
31099,92
31100,71
31101,92
31102,73
31103,87
31104,69
31105,57
31106,48
31107,52
31108,81
31109,70
31110,78
31111,62
31112,79
31113,73
31114,47
31115,60
31116,111
31117,77
31118,91
31119,68
31120,56
31121,69
31122,76
31123,77
31124,38
31125,79
31126,86
31127,42
31128,54
31129,94
31130,59
31131,49
31132,38
31133,64
31134,72
31135,87
31136,91
31137,62
31138,37
31139,53
31140,57
31141,103
31142,67
31143,56
31144,86
31145,66
31146,34
31147,106
31148,110
31149,67
31150,39
31151,54
31152,42
31153,96
31154,104
31155,95
31156,67
31157,31
31158,80
31159,64
31160,45
31161,34
31162,77
31163,73
31164,54
31165,70
31166,56
31167,41
31168,43
31169,69
31170,67
31171,64
31172,97
31173,57
31174,78
31175,138
31176,54
31177,62
31178,93
31179,50
31180,54
31181,71
31182,74
31183,66
31184,75
31185,85
31186,36
31187,59
31188,48
31189,47
31190,87
31191,80
31192,63
31193,68
31194,71
31195,40
31196,56
31197,56
31198,108
31199,68
31200,73
31201,58
31202,80
31203,65
31204,53
31205,41
31206,73
31207,84
31208,108
31209,83
31210,41
31211,71
31212,57
31213,110
31214,119
31215,48
31216,89
31217,87
31218,96
31219,69
31220,94
31221,84
31222,76
31223,67
31224,124
31225,77
31226,83
31227,53
31228,112
31229,36
31230,52
31231,77
31232,65
31233,70
31234,71
31235,73
31236,41
31237,58
31238,81
31239,58
31240,34
31241,63
31242,90
31243,46
31244,45
31245,46
31246,59
31247,59
31248,91
31249,50
31250,88
31251,86
31252,73
31253,67
31254,60
31255,106
31256,85
31257,70
31258,57
31259,57
31260,54
31261,66
31262,58
31263,40
31264,55
31265,93
31266,82
31267,69
31268,63
31269,66
31270,54
31271,70
31272,61
31273,59
31274,56
31275,61
31276,77
31277,49
31278,84
31279,43
31280,96
31281,48
31282,64
31283,97
31284,39
31285,64
31286,58
31287,49
31288,58
31289,81
31290,91
31291,76
31292,100
31293,112
31294,68
31295,48
31296,98
31297,95
31298,62
31299,37
31300,72
31301,91
31302,87
31303,113
31304,70
31305,67
31306,53
31307,66
31308,51
31309,55
31310,104
31311,80
31312,74
31313,84
31314,59
31315,52
31316,69
31317,77
31318,42
31319,79
31320,45
31321,43
31322,58
31323,56
31324,94
31325,49
31326,58
31327,34
31328,57
31329,59
31330,56
31331,75
31332,67
31333,89
31334,59
31335,53
31336,76
31337,58
31338,88
31339,62
31340,61
31341,61
31342,76
31343,90
31344,34
31345,81
31346,70
31347,93
31348,80
31349,52
31350,84
31351,109
31352,54
31353,58
31354,75
31355,45
31356,38
31357,52
31358,105
31359,40
31360,51
31361,69
31362,82
31363,57
31364,50
31365,44
31366,82
31367,54
31368,40
31369,74
31370,75
31371,60
31372,57
31373,88
31374,66
31375,62
31376,80
31377,44
31378,69
31379,96
31380,61
31381,63
31382,57
31383,78
31384,56
31385,54
31386,99
31387,44
31388,48
31389,47
31390,90
31391,47
31392,107
31393,64
31394,60
31395,49
31396,61
31397,40
31398,84
31399,83
31400,84
31401,76
31402,66
31403,87
31404,46
31405,80
31406,85
31407,39
31408,42
31409,63
31410,35
31411,81
31412,75
31413,78
31414,67
31415,45
31416,54
31417,51
31418,65
31419,80
31420,72
31421,97
31422,58
31423,43
31424,54
31425,98
31426,83
31427,58
31428,65
31429,66
31430,99
31431,59
31432,82
31433,82
31434,58
31435,79
31436,60
31437,49
31438,74
31439,52
31440,55
31441,84
31442,49
31443,138
31444,47
31445,50
31446,33
31447,82
31448,58
31449,84
31450,53
31451,55
31452,88
31453,45
31454,44
31455,62
31456,60
31457,66
31458,75
31459,86
31460,47
31461,69
31462,68
31463,67
31464,38
31465,44
31466,40
31467,99
31468,69
31469,51
31470,80
31471,61
31472,41
31473,49
31474,60
31475,57
31476,73
31477,84
31478,62
31479,73
31480,90
31481,98
31482,71
31483,87
31484,73
31485,74
31486,69
31487,73
31488,58
31489,39
31490,53
31491,62
31492,60
31493,89
31494,58
31495,51
31496,63
31497,60
31498,39
31499,112
31500,44
31501,61
31502,67
31503,84
31504,55
31505,59
31506,52
31507,34
31508,88
31509,76
31510,68
31511,73
31512,91
31513,59
31514,42
31515,36
31516,77
31517,38
31518,50
31519,83
31520,69
31521,38
31522,98
31523,84
31524,36
31525,36
31526,66
31527,89
31528,86
31529,69
31530,40
31531,79
31532,59
31533,84
31534,56
31535,69
31536,84
31537,62
31538,61
31539,47
31540,64
31541,102
31542,63
31543,37
31544,79
31545,53
31546,55
31547,35
31548,60
31549,76
31550,46
31551,36
31552,51
31553,48
31554,48
31555,60
31556,110
31557,64
31558,59
31559,69
31560,84
31561,105
31562,57
31563,75
31564,57
31565,63
31566,71
31567,61
31568,92
31569,56
31570,67
31571,57
31572,61
31573,81
31574,44
31575,87
31576,71
31577,59
31578,82
31579,92
31580,65
31581,67
31582,51
31583,54
31584,109
31585,85
31586,53
31587,59
31588,33
31589,120
31590,67
31591,74
31592,51
31593,82
31594,85
31595,45
31596,83
31597,79
31598,47
31599,53
31600,89
31601,48
31602,74
31603,78
31604,77
31605,88
31606,66
31607,91
31608,86
31609,61
31610,58
31611,37
31612,46
31613,68
31614,40
31615,96
31616,55
31617,117
31618,68
31619,73
31620,78
40001,61
40002,58
40003,44
40004,86
40005,36
40006,57
40007,75
40008,52
40009,49
40010,48
40011,67
40012,50
40013,37
40014,60
40015,56
40016,89
40017,55
40018,45
40019,56
40020,85
40021,62
40022,78
40023,92
40024,40
40025,47
40026,34
40027,35
40028,70
40029,65
40030,61
40031,98
40032,93
40033,66
40034,97
40035,56
40036,32
40037,73
40038,42
40039,43
40040,112
40041,51
40042,109
40043,82
40044,46
40045,69
40046,41
40047,75
40048,41
40049,48
40050,53
40051,54
40052,41
40053,83
40054,114
40055,89
40056,85
40057,56
40058,39
40059,46
40060,49
40061,44
40062,74
40063,44
40064,50
40065,93
40066,50
40067,55
40068,57
40069,86
40070,52
40071,47
40072,99
40073,42
40074,61
40075,41
40076,103
40077,62
40078,95
40079,67
40080,47
40081,51
40082,54
40083,39
40084,75
40085,41
40086,41
40087,110
40088,52
40089,43
40090,90
40091,62
40092,90
40093,74
40094,46
40095,65
40096,46
40097,61
40098,52
40099,74
40100,48
40101,44
40102,118
40103,50
40104,77
40105,70
40106,63
40107,47
40108,53
40109,52
40110,60
40111,67
40112,92
40113,61
40114,61
40115,69
40116,44
40117,48
40118,64
40119,64
40120,58
40121,79
40122,67
40123,46
40124,79
40125,41
40126,66
40127,44
40128,55
40129,48
40130,78
40131,49
40132,62
40133,98
40134,91
40135,76
40136,85
40137,90
40138,65
40139,90
40140,52
40141,45
40142,100
40143,73
40144,72
40145,44
40146,52
40147,77
40148,72
40149,44
40150,72
40151,69
40152,50
40153,65
40154,45
40155,39
40156,58
40157,107
40158,59
40159,53
40160,94
40161,52
40162,89
40163,95
40164,36
40165,44
40166,68
40167,75
40168,47
40169,46
40170,81
40171,73
40172,100
40173,84
40174,57
40175,103
40176,62
40177,50
40178,75
40179,95
40180,100
40181,50
40182,94
40183,48
40184,67
40185,60
40186,48
40187,76
40188,40
40189,44
40190,78
40191,77
40192,44
40193,35
40194,59
40195,36
40196,55
40197,81
40198,69
40199,72
40200,50
40201,51
40202,60
40203,82
40204,68
40205,72
40206,44
40207,37
40208,58
40209,114
40210,50
40211,39
40212,80
40213,61
40214,82
40215,68
40216,63
40217,52
40218,75
40219,43
40220,38
40221,55
40222,52
40223,72
